ID	DM	DR	MM	XT	CE
evgLocus_Trinity_GG_DRR_56826_XP_013090721.1_PREDICTED:_LOW_QUALITY_PROTEIN:_neurofibromin-like,_partial_[Biomphalaria_glabrata]	5.525789462860018	5.728729147727728	5.761527480635641	5.529889254473507	-0.6238979573736223
evgLocus_Trinity_GG_DRR_66596_AAO83853.1_calcium/calmodulin-dependent_serine_protein_kinase_1_[Lymnaea_stagnalis]	0.46664661181447664	0.5363430692437913	0.5527422356977476	0.5404428608572803	0.3600520298637602
evgLocus_Trinity_GG_DRR_76115_XP_013089845.1_PREDICTED:_spectrin_alpha_chain-like_isoform_X6_[Biomphalaria_glabrata]	6.0833611222945345	5.757427689022152	5.886571124847058	5.779976542896342	5.2593030079832275
evgLocus_Trinity_GG_DRR_87225_XP_013077698.1_PREDICTED:_protein_scribble_homolog_isoform_X10_[Biomphalaria_glabrata]	-0.40865889766544483	-0.26106639957983746	-0.32051337797542934	-0.4025092102452112	-0.6402971238275786
evgLocus_Trinity_GG_DRR_91011_XP_005102965.2_PREDICTED:_neuron_navigator_2-like_isoform_X1_[Aplysia_californica]	0.14686286596232737	0.6408877553877631	0.7351829624980123	0.6880353589428877	-0.32256327378217386
evgLocus_Trinity_GG_DRR_92025_AAO83846.1_synaptosomal-associated_25_protein_isoform_A_[Lymnaea_stagnalis]	-0.3164135863619402	-0.37791046056427663	-0.37791046056427663	-0.3799603563710212	-0.3328127528158966
evgLocus_Trinity_GG_DRR_108149_XP_013062341.1_PREDICTED:_histone_acetyltransferase_KAT6B-like_[Biomphalaria_glabrata]	-0.1483221302088874	-0.04172754825817095	0.48509567407517756	0.39490025857841754	-0.2549167121596038
evgLocus_Trinity_GG_DRR_108150_XP_013062341.1_PREDICTED:_histone_acetyltransferase_KAT6B-like_[Biomphalaria_glabrata]	-0.1483221302088874	-0.008929215350258205	0.48509567407517756	0.39695015438516207	-0.2549167121596038
evgLocus_Trinity_GG_DRR_108151_XP_013062341.1_PREDICTED:_histone_acetyltransferase_KAT6B-like_[Biomphalaria_glabrata]	-0.1524219218223765	-0.04172754825817095	-0.023278485997470035	-0.02532838180421458	-0.2549167121596038
evgLocus_Trinity_GG_DRR_121803_XP_009051807.1_hypothetical_protein_LOTGIDRAFT_104436_[Lottia_gigantea]	0.2637069269467665	0.5506923398910031	0.5814407769921713	0.5609418189247258	0.2411580730725765
evgLocus_Trinity_GG_DRR_122792_XP_013075443.1_PREDICTED:_uncharacterized_protein_LOC106061787_isoform_X2_[Biomphalaria_glabrata]	-0.651776540345348	-0.5275528544566286	-0.5234530628431394	-0.5193532712296504	-0.7331574038731067
evgLocus_Trinity_GG_DRR_125050_XP_013086002.1_PREDICTED:_uncharacterized_protein_LOC106070605_isoform_X1_[Biomphalaria_glabrata]	-0.4066090018587003	-0.4107087934721894	-0.4189083766991676	-0.43120775153963486	-0.46195618864080307
evgLocus_Trinity_GG_DRR_127333_XP_012944243.1_PREDICTED:_synaptotagmin-like_protein_4_isoform_X8_[Aplysia_californica]	-0.09502483923352917	-0.12167348472120829	-0.20366931699099017	-0.15447181762912104	-0.5624010831712859
evgLocus_Trinity_RF_Nov18_5830_XP_012936388.1_PREDICTED:_serine/arginine_repetitive_matrix_protein_2-like_[Aplysia_californica]	-0.3615112941103203	-0.2795154618405384	-0.41275868927893394	-0.42710795992614575	-0.4988543131622049
evgLocus_Trinity_RF_Nov18_64523_XP_005099949.1_PREDICTED:_vesicle-fusing_ATPase-like_isoform_X1_[Aplysia_californica]	-0.6259478531803668	-0.6013491034994323	-0.6095486867264104	-0.6013491034994323	-0.6448068946024166
evgLocus_Trinity_RF_Nov18_70426_XP_013092981.1_PREDICTED:_src_substrate_cortactin-like_isoform_X3_[Biomphalaria_glabrata]	-0.24671712893262565	0.20221005274443013	0.3252038011491029	0.2657568227535111	-0.7309025184856875
evgLocus_Trinity_RF_Nov18_87451_XP_009059542.1_hypothetical_protein_LOTGIDRAFT_192654_[Lottia_gigantea]	-0.6218480615668777	-0.6558763319588371	-0.6558763319588371	-0.6558763319588371	-0.6550563736361393
evgLocus_Scallop_AE_10259_XP_013067105.1_PREDICTED:_echinoderm_microtubule-associated_protein-like_2_isoform_X3_[Biomphalaria_glabrata]	-0.285665149260772	-0.33691254442938573	-0.35126181507659754	-0.29386473248775025	-0.4517067096070803
evgLocus_Scallop_AE_617_XP_005100245.1_PREDICTED:_eukaryotic_translation_initiation_factor_2-alpha_kinase_1-like_[Aplysia_californica]	-0.5583012915577967	-0.4025092102452112	-0.4845050425149931	-0.39840941863172213	-0.6218480615668777
evgLocus_Scallop_AE_1188_XP_009059542.1_hypothetical_protein_LOTGIDRAFT_192654_[Lottia_gigantea]	-0.4845050425149931	-0.5173033754229058	-0.5173033754229058	-0.5173033754229058	-0.5173033754229058
evgLocus_Scallop_AE_1273_XP_012936468.1_PREDICTED:_DCC-interacting_protein_13-alpha-like_[Aplysia_californica]	-0.6866247690600054	0.07306661691952367	0.07511651272626821	0.060767242079056386	-0.7181931644838714
evgLocus_Scallop_AE_1384_XP_012940678.1_PREDICTED:_collectin-12-like,_partial_[Aplysia_californica]	-0.7356172788412001	-0.6739154150581893	-0.672480487993468	-0.6692006547026766	-0.7212680081939883
evgLocus_Scallop_AE_1716_XP_013088627.1_PREDICTED:_GTP-binding_protein_ypt1-like_[Biomphalaria_glabrata]	-0.47015577186778124	-0.643166977957021	-0.6470617799898357	-0.6402971238275786	-0.6478817383125335
evgLocus_Scallop_AE_1960_XP_014790987.1_PREDICTED:_glutamate_receptor-interacting_protein_1-like_isoform_X10_[Octopus_bimaculoides]	-0.4640060844475476	0.5547921315044921	0.4912453614954112	0.3600520298637602	-0.6968742480937281
evgLocus_Scallop_AE_2196_XP_009046724.1_hypothetical_protein_LOTGIDRAFT_237906_[Lottia_gigantea]	1.1615612903008778	1.083665249644585	1.210758789662747	0.4645967160077321	0.437948070520053
evgLocus_Scallop_AE_2561_XP_013068880.1_PREDICTED:_delphilin-like_isoform_X1_[Biomphalaria_glabrata]	-0.46195618864080307	-0.26926598280681563	-0.3000144199079839	-0.45785639702731395	-0.5583012915577967
evgLocus_Scallop_AE_4501_XP_005100559.1_PREDICTED:_kelch-like_protein_12_[Aplysia_californica]	-0.010979111157002753	0.050517763045333654	0.505594632142623	0.03821838820486637	-0.10732421407399645
evgLocus_Scallop_AE_4640_XP_012943052.1_PREDICTED:_peroxisome_biogenesis_factor_1-like_[Aplysia_californica]	-0.17292087988982197	0.22475890661862014	0.3231539053423584	0.24320796887932106	-0.3000144199079839
evgLocus_Scallop_AE_5572_BAK09601.1_atypical_protein_kinase_C_[Lymnaea_stagnalis]	0.8397276486419842	0.8745758773566414	0.8868752521971087	0.8766257731633861	0.6183389015135732
evgLocus_Scallop_AE_5690_XP_005107370.1_PREDICTED:_serine/threonine-protein_kinase_tousled-like_2_isoform_X2_[Aplysia_californica]	0.37850109212446115	0.6347380679675295	0.632688172160785	0.6408877553877631	0.28215598920746743
evgLocus_Scallop_AE_6760_XP_013077657.1_PREDICTED:_solute_carrier_family_46_member_3-like_[Biomphalaria_glabrata]	-0.5624010831712859	-0.5726505622050085	-0.6683806963799789	-0.5992992076926877	-0.5316526460701176
evgLocus_Scallop_AE_9992_EGI70237.1_Calmodulin_[Acromyrmex_echinatior]	-0.23851754570564745	-0.24261733731913654	-0.24876702473937018	-0.24876702473937018	-0.240567441512392
evgLocus_Scallop_AE_12618_NP_001191466.1_ror_precursor_[Aplysia_californica]	0.12841380370162644	0.591690256025894	0.5650416105382149	0.4809958824616885	-0.015078902770491846
evgLocus_Scallop_AE_13374_XP_013077603.1_PREDICTED:_serine/threonine-protein_kinase_MAK-like_[Biomphalaria_glabrata]	-0.4517067096070803	0.18171109467698465	0.22065911500513105	0.2411580730725765	0.13866328273534917
evgLocus_Scallop_AE_13401_XP_012939761.1_PREDICTED:_protein_FAM135A-like_isoform_X2_[Aplysia_californica]	0.08741588756673549	0.07306661691952367	0.06896682530603457	0.09766536660045823	-0.4537566054138249
evgLocus_Scallop_AE_13528_XP_013067729.1_PREDICTED:_muscleblind-like_protein_2a_isoform_X8_[Biomphalaria_glabrata]	-0.43120775153963486	-0.326663065395663	-0.3471620234631084	-0.326663065395663	-0.5398522292970959
evgLocus_Scallop_AE_14143_XP_012943329.1_PREDICTED:_monocarboxylate_transporter_14-like,_partial_[Aplysia_californica]	-0.6382472280208341	-0.6692006547026766	-0.6636659360244666	-0.6470617799898357	-0.6259478531803668
evgLocus_Scallop_AE_16252_XP_012938337.1_PREDICTED:_sorbitol_dehydrogenase-like_[Aplysia_californica]	-0.263116295386582	-0.285665149260772	-0.2098190044112238	-0.2508169205461147	-0.27336577442030474
evgLocus_Scallop_AE_17488_XP_005104521.1_PREDICTED:_replication_factor_C_subunit_3-like_[Aplysia_californica]	0.10381505402069187	0.28625578082095654	0.3149543221153802	0.30265494727491293	-0.08067556858631734
evgLocus_Scallop_AE_18717_XP_012938765.1_PREDICTED:_neo-calmodulin-like_[Aplysia_californica]	-0.5562513957510522	-0.5542014999443077	-0.5542014999443077	-0.5542014999443077	-0.5583012915577967
evgLocus_Scallop_AE_19525_XP_013070958.1_PREDICTED:_major_facilitator_superfamily_domain-containing_protein_7-a-like_isoform_X1_[Biomphalaria_glabrata]	-0.45785639702731395	-0.49270462574197127	-0.15037202601563193	-0.1708709840830774	-0.21801858763820198
evgLocus_Scallop_AE_21503_NP_001191556.1_Rab3_[Aplysia_californica]	-0.029428173417703676	-0.1052743182672519	-0.06632629793910552	-0.10732421407399645	-0.11552379730097465
evgLocus_Scallop_AE_22691_XP_013066808.1_PREDICTED:_glycogen_synthase_kinase-3_beta-like_isoform_X1_[Biomphalaria_glabrata]	0.4768960908481994	0.5260935902100685	0.5383929650505358	0.5219937985965795	0.2760063017872338
evgLocus_Scallop_AE_23664_XP_013084959.1_PREDICTED:_protein_LAP2-like_[Biomphalaria_glabrata]	-0.6952343314483325	-0.6238979573736223	-0.6156983741466441	-0.6341474364073449	-0.7165532478384757
evgLocus_Scallop_AE_24897_XP_005110828.2_PREDICTED:_1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_gamma-1-like_isoform_X1_[Aplysia_californica]	0.3416029676030593	0.370301508897483	0.4338482789065639	0.4297484872930748	0.19811026113094102
evgLocus_Scallop_AE_25859_XP_013095467.1_PREDICTED:_transcription_initiation_factor_TFIID_subunit_3-like_[Biomphalaria_glabrata]	-0.6320975406006004	-0.5788002496252422	-0.5070538963891831	-0.5193532712296504	-0.6747353733808871
evgLocus_Scallop_AE_26215_XP_013087576.1_PREDICTED:_dual_specificity_tyrosine-phosphorylation-regulated_kinase_1B-like_isoform_X1_[Biomphalaria_glabrata]	0.6285883805472958	0.6244885889338068	0.6531871302282304	0.6449875470012523	0.21655932339164194
evgLocus_Scallop_AE_28717_XP_013094761.1_PREDICTED:_guanine_nucleotide_exchange_factor_DBS-like_isoform_X1_[Biomphalaria_glabrata]	-0.41275868927893394	0.6654865050686977	0.6306382763540405	0.6183389015135732	-0.2795154618405384
evgLocus_Scallop_AE_29965_XP_005105732.1_PREDICTED:_serine/threonine-protein_kinase_Nek11-like_[Aplysia_californica]	-0.4517067096070803	-0.11142400568748555	-0.06837619374585006	-0.06632629793910552	-0.4660559802542922
evgLocus_Scallop_AE_30305_XP_013069776.1_PREDICTED:_monocarboxylate_transporter_12-like_[Biomphalaria_glabrata]	-0.5992992076926877	-0.5603511873645413	-0.5460019167173294	-0.5726505622050085	-0.5091037921959276
evgLocus_Scallop_AE_30545_XP_012935054.1_PREDICTED:_ras-related_protein_RABF1-like_[Aplysia_californica]	-0.6238979573736223	-0.6156983741466441	-0.6238979573736223	-0.6095486867264104	-0.6156983741466441
evgLocus_Scallop_AE_30828_XP_013085460.1_PREDICTED:_PHD_finger_protein_12-like_isoform_X1_[Biomphalaria_glabrata]	-0.2364676498989029	-0.3471620234631084	-0.3451121276563639	-0.3635611899170648	-0.656696290281535
evgLocus_Scallop_AE_31026_XP_013072240.1_PREDICTED:_microtubule-associated_serine/threonine-protein_kinase_3-like_isoform_X1_[Biomphalaria_glabrata]	-0.3451121276563639	-0.3184634821686848	-0.4517067096070803	-0.3184634821686848	-0.4107087934721894
evgLocus_Scallop_AE_31394_XP_013083827.1_PREDICTED:_uncharacterized_protein_LOC106068865_[Biomphalaria_glabrata]	-0.3574115024968312	-0.3287129612024075	-0.3102638989417066	-0.326663065395663	-0.4025092102452112
evgLocus_Scallop_AE_31405_XP_005095774.2_PREDICTED:_calcium-binding_mitochondrial_carrier_protein_Aralar2_[Aplysia_californica]	0.7556819205654578	0.7290332750777787	0.7802806702463924	0.7310831708845232	0.6634366092619531
evgLocus_Scallop_AE_31690_XP_013074828.1_PREDICTED:_vesicular_glutamate_transporter_1-like_[Biomphalaria_glabrata]	-0.3471620234631084	-0.25901650377309293	-0.24876702473937018	-0.25901650377309293	-0.3758605647575321
evgLocus_Scallop_AE_33496_XP_013084812.1_PREDICTED:_synaptic_vesicle_membrane_protein_VAT-1_homolog-like_isoform_X1_[Biomphalaria_glabrata]	-0.7268027268721985	0.06691692949929003	0.07306661691952367	0.06691692949929003	-0.6238979573736223
evgLocus_Scallop_AE_33547_XP_013087113.1_PREDICTED:_sorting_nexin-27-like_[Biomphalaria_glabrata]	0.4297484872930748	0.37850109212446115	0.3805509879312057	0.09766536660045823	-0.03352796503119277
evgLocus_Scallop_AE_35436_XP_013085353.1_PREDICTED:_uncharacterized_protein_LOC106070068_isoform_X2_[Biomphalaria_glabrata]	-0.6937994043836112	-0.6810900503817952	-0.6819100087044929	-0.6896996127701222	-0.6960542897710303
evgLocus_Scallop_AE_35822_XP_005103518.1_PREDICTED:_casein_kinase_II_subunit_alpha_isoform_X1_[Aplysia_californica]	0.3457027592165484	0.4030998418053957	0.4112994250323739	0.13046369950837097	0.261657031140022
evgLocus_Scallop_AE_36545_XP_021361906.1_disrupted_in_renal_carcinoma_protein_2_homolog_isoform_X4_[Mizuhopecten_yessoensis]	-0.6238979573736223	-0.2508169205461147	-0.3574115024968312	-0.35331171088334207	-0.6300476447938559
evgLocus_Scallop_AE_37466_XP_009062876.1_hypothetical_protein_LOTGIDRAFT_129270_[Lottia_gigantea]	-0.10322442246050736	0.2985551556614238	0.3088046346951466	0.24730776049281014	-0.1626714008560992
evgLocus_Scallop_AE_38646_XP_013079997.1_PREDICTED:_sialin-like_[Biomphalaria_glabrata]	-0.18522025473028925	-0.15857160924261013	-0.1790705673100556	-0.17702067150331105	-0.21801858763820198
evgLocus_Scallop_AE_38823_XP_013088507.1_PREDICTED:_LOW_QUALITY_PROTEIN:_ribosomal_protein_S6_kinase_beta-2-like_[Biomphalaria_glabrata]	0.18991067790396285	0.19811026113094102	0.20425994855117466	-0.10117452665376281	0.13456349112186008
evgLocus_Scallop_AE_40365_XP_012939837.1_PREDICTED:_chromosome_transmission_fidelity_protein_18_homolog_[Aplysia_californica]	0.2104096359714083	0.4174491124526075	-0.5788002496252422	-0.6238979573736223	-0.6402971238275786
evgLocus_scallop_AF_1761_XP_013065798.1_PREDICTED:_RNA_polymerase-associated_protein_CTR9_homolog_[Biomphalaria_glabrata]	1.8318772191063448	2.2562056511024657	2.1865091936731513	2.188559089479896	0.6347380679675295
evgLocus_scallop_AF_4489_XP_013068752.1_PREDICTED:_proton_myo-inositol_cotransporter-like_[Biomphalaria_glabrata]	-0.5275528544566286	0.43999796632679755	0.3805509879312057	-0.40865889766544483	0.03206870078463273
evgLocus_scallop_AF_6441_XP_013065605.1_PREDICTED:_zinc-binding_alcohol_dehydrogenase_domain-containing_protein_2-like_[Biomphalaria_glabrata]	-0.7118384874829634	-0.611598582533155	-0.1442223385953983	-0.1913699421505229	-0.6095486867264104
evgLocus_scallop_AF_6442_XP_013065605.1_PREDICTED:_zinc-binding_alcohol_dehydrogenase_domain-containing_protein_2-like_[Biomphalaria_glabrata]	-0.7126584458056612	-0.6320975406006004	-0.15652171343586557	-0.1790705673100556	-0.656696290281535
evgLocus_scallop_AF_11404_XP_005100518.1_PREDICTED:_kelch_domain-containing_protein_3-like_[Aplysia_californica]	-0.12372338052795283	-0.3410123360428748	-0.611598582533155	0.04026828401161092	-0.1749707756965665
evgLocus_scallop_AF_12609_XP_013087895.1_PREDICTED:_rho_GTPase-activating_protein_15-like_isoform_X6_[Biomphalaria_glabrata]	-0.5767503538184977	-0.2139187960247129	-0.16472129666284377	-0.2221183792516911	-0.42710795992614575
evgLocus_scallop_AF_14554_XP_013089864.1_PREDICTED:_formin-binding_protein_1-like_isoform_X1_[Biomphalaria_glabrata]	0.12021422047464825	-0.008929215350258205	0.036168492398121824	-0.029428173417703676	-0.32461316958891845
evgLocus_scallop_AF_15190_XP_013092315.1_PREDICTED:_calcium-independent_protein_kinase_C_isoform_X1_[Biomphalaria_glabrata]	1.0549667083501615	1.093914728678308	1.0734157706108625	1.093914728678308	1.1349126448131988
evgLocus_scallop_AF_16250_XP_013094176.1_PREDICTED:_uncharacterized_protein_LOC106078000,_partial_[Biomphalaria_glabrata]	-0.706303768804753	-0.7079436854501486	-0.7007690501265428	-0.6929794460609134	-0.7007690501265428
evgLocus_scallop_AF_19315_XP_013073509.1_PREDICTED:_cyclin-dependent_kinase_4-like_[Biomphalaria_glabrata]	-0.38611004379125485	-0.10732421407399645	-0.13397285956167557	-0.131922963754931	-0.3758605647575321
evgLocus_scallop_AF_21982_XP_013095581.1_PREDICTED:_calcyphosin-like_protein_[Biomphalaria_glabrata]	-0.5091037921959276	-0.4681058760610367	-0.48860483412848216	-0.5111536880026721	-0.7419719558421082
evgLocus_scallop_AF_22694_XP_005108820.1_PREDICTED:_serine/threonine-protein_kinase_3-like_isoform_X2_[Aplysia_californica]	0.20630984435791921	0.4112994250323739	0.41334932083911846	0.43589817471330844	0.2145094275848974
evgLocus_scallop_AF_24263_XP_005107958.1_PREDICTED:_dual_specificity_protein_kinase_Ttk-like_[Aplysia_californica]	-0.4209582725059121	-0.32461316958891845	-0.5972493118859431	-0.37791046056427663	-0.611598582533155
evgLocus_scallop_AF_27658_XP_013093929.1_PREDICTED:_solute_carrier_organic_anion_transporter_family_member_5A1-like_[Biomphalaria_glabrata]	0.415399216645863	0.05871734627231184	0.08741588756673549	0.0792163043397573	-0.22826806667192473
evgLocus_scallop_AF_29085_XP_012935760.1_PREDICTED:_NUAK_family_SNF1-like_kinase_2,_partial_[Aplysia_californica]	-0.3184634821686848	-0.31231379474845117	-0.2815653576472829	-0.285665149260772	-0.3164135863619402
evgLocus_scallop_AF_34916_XP_013082003.1_PREDICTED:_major_facilitator_superfamily_domain-containing_protein_9-like_[Biomphalaria_glabrata]	-0.706303768804753	-0.2815653576472829	-0.2836152534540275	-0.3799603563710212	-0.7142983624510568
evgLocus_scallop_AF_35379_XP_005103669.1_PREDICTED:_SRSF_protein_kinase_3-like_isoform_X2_[Aplysia_californica]	-0.18932004634377833	-0.11347390149423009	-0.10732421407399645	-0.11757369310771919	-0.240567441512392
evgLocus_scallop_AF_35817_XP_013070032.1_PREDICTED:_caltractin-like_[Biomphalaria_glabrata]	-0.6197981657601331	-0.6033989993061768	-0.6218480615668777	-0.5972493118859431	-0.6542364153134416
evgLocus_scallop_AF_40916_XP_013080014.1_PREDICTED:_extended_synaptotagmin-2-like_isoform_X4_[Biomphalaria_glabrata]	-0.15447181762912104	-0.26926598280681563	-0.2795154618405384	-0.27336577442030474	-0.24876702473937018
evgLocus_scallop_AG_880_XP_013066831.1_PREDICTED:_splicing_factor_U2AF_26_kDa_subunit-like_isoform_X3_[Biomphalaria_glabrata]	-0.15447181762912104	-0.1442223385953983	-0.11757369310771919	-0.1442223385953983	-0.3164135863619402
evgLocus_scallop_AG_3368_XP_013069452.1_PREDICTED:_LOW_QUALITY_PROTEIN:_mitogen-activated_protein_kinase_kinase_kinase_11-like_[Biomphalaria_glabrata]	0.25550734371978834	0.460496924394243	0.47484619504145487	0.4461476537470312	-0.3881599395979994
evgLocus_scallop_AG_3439_XP_013064054.1_PREDICTED:_cyclin-dependent_kinase_11B-like_isoform_X1_[Biomphalaria_glabrata]	0.27395640598048926	-0.06837619374585006	-0.12372338052795283	-0.30821400313496206	0.07101672111277912
evgLocus_scallop_AG_4414_XP_013095980.1_PREDICTED:_STE20-like_serine/threonine-protein_kinase_[Biomphalaria_glabrata]	0.25960713533327745	0.26985661436700015	0.27190651017374473	0.2514075521062992	0.09766536660045823
evgLocus_scallop_AG_6257_XP_005108398.2_PREDICTED:_calcium_uptake_protein_3,_mitochondrial-like_[Aplysia_californica]	-0.03147806922444822	-0.10732421407399645	-0.10322442246050736	-0.27541567022704927	-0.3164135863619402
